genes	logFC	logCPM	PValue	FDR
ENSG00000249917	ENSG00000249917	2.5772437029038	0.0822468970321927	1.28595403924242e-19	6.95661162981942e-19
ENSG00000196787	ENSG00000196787	2.37302604386161	2.12712656013568	1.33260819950916e-19	7.20697793900277e-19
ENSG00000139044	ENSG00000139044	1.81398643371859	5.06757292594351	1.34706622084581e-19	7.28313049378656e-19
ENSG00000125450	ENSG00000125450	0.667373076575793	5.62800968632965	1.34984495857588e-19	7.29611217397004e-19
ENSG00000136169	ENSG00000136169	-0.576354754559544	4.29171808193403	1.37745319114684e-19	7.44325615288802e-19
ENSG00000161202	ENSG00000161202	0.510198864624713	6.96889206360745	1.39037839438041e-19	7.51099827255053e-19
ENSG00000159753	ENSG00000159753	2.05422969060366	2.46590524051544	1.39879744651346e-19	7.55436652830504e-19
ENSG00000269113	ENSG00000269113	-1.43313409330367	2.84043577618583	1.40294347307593e-19	7.57464002595887e-19
ENSG00000084453	ENSG00000084453	-2.56873747283186	0.327319462551182	1.42086638988615e-19	7.66926429723962e-19
ENSG00000204851	ENSG00000204851	-1.12860501687534	1.4574762837244	1.43122842208671e-19	7.72303649661203e-19
ENSG00000205403	ENSG00000205403	-1.12686380420042	1.60519342920416	1.47845274281377e-19	7.97563532132825e-19
ENSG00000099219	ENSG00000099219	1.05562013744715	6.92784522672328	1.49033249474465e-19	8.03747714502435e-19
ENSG00000131871	ENSG00000131871	0.596642929129216	6.07831933286786	1.50290683774967e-19	8.10302938644938e-19
ENSG00000168040	ENSG00000168040	1.32341226082875	1.93583441310606	1.53665539130226e-19	8.28267546014985e-19
ENSG00000134490	ENSG00000134490	0.763504823030909	5.15214716421796	1.5617163769293e-19	8.41540780181873e-19
ENSG00000176919	ENSG00000176919	1.73372778735055	-0.409771535681147	1.57774445900674e-19	8.49940531486118e-19
ENSG00000116147	ENSG00000116147	2.74009116980166	0.459303732731597	1.58436287323225e-19	8.53267967245627e-19
ENSG00000116711	ENSG00000116711	-1.45023751690216	3.02348201050931	1.6052888193148e-19	8.6429680634123e-19
ENSG00000161277	ENSG00000161277	0.71105321453647	3.00702566129089	1.62843301574877e-19	8.76513485601416e-19
ENSG00000272758	ENSG00000272758	-0.850920399225703	0.55323331804917	1.64652163397286e-19	8.86002922704391e-19
ENSG00000168894	ENSG00000168894	0.665329269450492	6.01746946604587	1.65375993161616e-19	8.89650079614618e-19
ENSG00000260578	ENSG00000260578	-1.47216098934828	-0.929703511041448	1.67669616446361e-19	9.01737653260244e-19
ENSG00000129911	ENSG00000129911	0.932297566452959	4.18870226903303	1.68442252332638e-19	9.05640810064544e-19
ENSG00000214894	ENSG00000214894	2.09739855671525	-0.237102361586748	1.69341919993191e-19	9.10224599451439e-19
ENSG00000101182	ENSG00000101182	0.787731584117614	7.35919657481003	1.70918001410906e-19	9.18440598402194e-19
ENSG00000149600	ENSG00000149600	0.644952565759878	5.54125723739353	1.712184843074e-19	9.19799410414449e-19
ENSG00000127663	ENSG00000127663	1.20044615295633	7.30197456689113	1.7632304565088e-19	9.46958186234e-19
ENSG00000070501	ENSG00000070501	0.949566783584133	5.3061053972467	1.77944176875663e-19	9.55399001913299e-19
ENSG00000087152	ENSG00000087152	0.510709542495019	6.24970592016745	1.81925074956342e-19	9.7650141650642e-19
ENSG00000161677	ENSG00000161677	1.20364849768175	4.25336698437766	1.82042356184584e-19	9.76859510214942e-19
ENSG00000104825	ENSG00000104825	0.98947761743349	4.45053891155421	1.82504234325115e-19	9.7906603684881e-19
ENSG00000078319	ENSG00000078319	0.535172026713558	3.86667518353376	1.83076310897774e-19	9.81862347008107e-19
ENSG00000111331	ENSG00000111331	1.46214073445143	7.20530956417784	1.83768700508052e-19	9.85302180520273e-19
ENSG00000184232	ENSG00000184232	-0.772024992511473	5.19822708011989	1.8403939156776e-19	9.86479735379018e-19
ENSG00000103710	ENSG00000103710	-0.970004832458244	3.42242574875894	1.85998055212597e-19	9.96701922495688e-19
ENSG00000131746	ENSG00000131746	-1.59139325612335	5.38446755488162	1.86208315547312e-19	9.97551924498885e-19
ENSG00000123415	ENSG00000123415	0.626869727295644	5.11048061869569	1.86914289491535e-19	1.00105634721305e-18
ENSG00000099985	ENSG00000099985	1.75203265557983	1.64826443892633	1.88453451002767e-19	1.0090198909289e-18
ENSG00000143727	ENSG00000143727	0.533213481348597	6.45170555757912	1.91960407153904e-19	1.02751209348825e-18
ENSG00000104356	ENSG00000104356	0.989349891330537	3.76800027738969	1.92384947682241e-19	1.02949928513173e-18
ENSG00000047849	ENSG00000047849	-0.445862551935232	8.30434942268442	1.94001181265027e-19	1.03786065346934e-18
ENSG00000226174	ENSG00000226174	1.62870791077632	0.163468646114523	1.94365908256989e-19	1.03952397998575e-18
ENSG00000148908	ENSG00000148908	0.930815821003511	5.45656125704932	1.94729847930732e-19	1.0411821761212e-18
ENSG00000198618	ENSG00000198618	0.634194225534039	4.91557852403439	1.96124791694443e-19	1.0483505052444e-18
ENSG00000065518	ENSG00000065518	0.641109198338338	6.75639450159277	1.9973346424754e-19	1.06734469220857e-18
ENSG00000161057	ENSG00000161057	0.437360000671256	6.65627608012047	2.00593694960716e-19	1.07164518784599e-18
ENSG00000117385	ENSG00000117385	0.848257591386351	5.64979528611458	2.00713832995865e-19	1.07199055178715e-18
ENSG00000217442	ENSG00000217442	1.97067279570194	0.0745330371557232	2.01410131441878e-19	1.0754120838016e-18
ENSG00000178950	ENSG00000178950	0.708027917123016	6.74038990158078	2.02866840473071e-19	1.08289075000243e-18
ENSG00000076826	ENSG00000076826	1.18798807390244	5.53667015507827	2.05186481288964e-19	1.09497028882326e-18
ENSG00000147669	ENSG00000147669	0.774215846342454	6.00096925576109	2.08866496925575e-19	1.11430074222819e-18
ENSG00000271614	ENSG00000271614	-0.907635509186584	0.863693656344761	2.13817779920233e-19	1.14040084828798e-18
ENSG00000100362	ENSG00000100362	4.9165556585249	3.89918951254351	2.14192170451695e-19	1.14208234854702e-18
ENSG00000167193	ENSG00000167193	-0.459067923985533	6.4692475618802	2.15959253211446e-19	1.1508692009762e-18
ENSG00000180398	ENSG00000180398	-0.51373243508379	6.86999223807965	2.15929090540688e-19	1.1508692009762e-18
ENSG00000018280	ENSG00000018280	1.39794131051531	2.99095403967462	2.17521924800666e-19	1.15887714928276e-18
ENSG00000214106	ENSG00000214106	-0.804908141418544	3.29151383923786	2.2154545657053e-19	1.17998762890254e-18
ENSG00000272768	ENSG00000272768	1.34733497337193	-0.230746128520701	2.21996482718978e-19	1.18206396173242e-18
ENSG00000279539	ENSG00000279539	1.29449160427895	-0.859697830883396	2.22100168030045e-19	1.18229017525611e-18
ENSG00000146216	ENSG00000146216	1.94418108713814	-0.180097824659358	2.25598116333932e-19	1.20057972764157e-18
ENSG00000204618	ENSG00000204618	-1.24906449083487	2.90541337183608	2.29907207644258e-19	1.2231747279735e-18
ENSG00000146373	ENSG00000146373	-0.927621800674587	4.17784884610471	2.31668271885091e-19	1.23220475668397e-18
ENSG00000165071	ENSG00000165071	-1.40792217155225	1.73426082181087	2.34199328336241e-19	1.24532414665552e-18
ENSG00000182379	ENSG00000182379	2.5565971489812	2.67793876785007	2.34746984516714e-19	1.24789274818214e-18
ENSG00000116096	ENSG00000116096	0.980417811370514	5.774536792042	2.35062568871139e-19	1.24922660397597e-18
ENSG00000174032	ENSG00000174032	-0.692289871083895	4.32038140293962	2.38649355016139e-19	1.26793956001149e-18
ENSG00000188916	ENSG00000188916	3.53399114549046	3.84717170950087	2.4279687947002e-19	1.28962059873573e-18
ENSG00000179950	ENSG00000179950	0.881424592901529	7.54767144675606	2.45941998851455e-19	1.3059668866994e-18
ENSG00000120053	ENSG00000120053	0.633617602369618	5.5079730644653	2.47761334809491e-19	1.31526613516069e-18
ENSG00000105963	ENSG00000105963	1.58357694139603	1.9892722607575	2.4882183302999e-19	1.3205330138663e-18
ENSG00000213123	ENSG00000213123	1.11822252606832	0.777717885851551	2.50172790672368e-19	1.32733808574809e-18
ENSG00000115257	ENSG00000115257	1.74155405428548	2.65870770986693	2.50271815246953e-19	1.32749888164213e-18
ENSG00000152784	ENSG00000152784	-1.06547242923461	0.948015803485681	2.5395033372609e-19	1.3466408308868e-18
ENSG00000141759	ENSG00000141759	0.67305176189461	5.86184025205502	2.55796629720522e-19	1.35605908148766e-18
ENSG00000134986	ENSG00000134986	1.0988070858236	2.16384219985583	2.55993980067353e-19	1.35673297858467e-18
ENSG00000183876	ENSG00000183876	1.60566537089777	2.43186357340328	2.58039543000282e-19	1.36719909261641e-18
ENSG00000103353	ENSG00000103353	0.632987045305869	6.6729920346744	2.58567282513432e-19	1.3696196225924e-18
ENSG00000122861	ENSG00000122861	1.37751889155739	6.17642514140123	2.59331610059952e-19	1.37301214846675e-18
ENSG00000178752	ENSG00000178752	2.19256122280071	-0.411218608847688	2.59349898009896e-19	1.37301214846675e-18
ENSG00000163660	ENSG00000163660	-0.611004574892774	6.3315565839466	2.59821400088138e-19	1.37513145394593e-18
ENSG00000038295	ENSG00000038295	-1.27424364030237	2.67161257756929	2.63015180781989e-19	1.39165359143973e-18
ENSG00000197122	ENSG00000197122	0.846906560543571	6.0514890872935	2.63914147864124e-19	1.39602779530097e-18
ENSG00000241258	ENSG00000241258	0.466930343386184	5.63466151942369	2.67616519230642e-19	1.41522472447236e-18
ENSG00000163600	ENSG00000163600	2.2353902641334	1.32869293201193	2.67774104111372e-19	1.41567053728065e-18
ENSG00000198888	ENSG00000198888	-0.905178614918918	11.7140211755613	2.68376977966692e-19	1.41846961979769e-18
ENSG00000141646	ENSG00000141646	-0.528086228405728	6.14200319454095	2.68692090273744e-19	1.41974666299458e-18
ENSG00000182263	ENSG00000182263	-1.4762649902444	2.55816625882696	2.6880710632865e-19	1.41996600493761e-18
ENSG00000185482	ENSG00000185482	1.0868368249446	2.1284958648628	2.69194811338325e-19	1.42162530492995e-18
ENSG00000137207	ENSG00000137207	0.550096335203169	7.07685618640228	2.7203393539848e-19	1.4362261721858e-18
ENSG00000183773	ENSG00000183773	1.43595786065625	0.799706889322253	2.74042659001519e-19	1.44643608923261e-18
ENSG00000183779	ENSG00000183779	1.8477311103216	7.8126918105243	2.80720977534567e-19	1.48128048183905e-18
ENSG00000070182	ENSG00000070182	-1.30909555139347	1.27980992369231	2.85661035672461e-19	1.50693606966702e-18
ENSG00000233822	ENSG00000233822	1.58755051575188	1.68391068649648	2.85753668389998e-19	1.50701320391973e-18
ENSG00000264176	ENSG00000264176	-1.38741830891895	-1.41108635441152	2.93728304266149e-19	1.54864721119363e-18
ENSG00000187550	ENSG00000187550	4.35473555266485	-0.413928878338229	2.97868711576204e-19	1.57004850483741e-18
ENSG00000172667	ENSG00000172667	-0.687664788521222	5.35076486149933	3.02462479351115e-19	1.59382710750268e-18
ENSG00000213145	ENSG00000213145	1.70798830565366	1.62904675644267	3.1004165678911e-19	1.63332007795256e-18
ENSG00000224186	ENSG00000224186	1.30322945483131	0.0889284234387663	3.12518599133892e-19	1.64591992859011e-18
ENSG00000179832	ENSG00000179832	0.820217606429262	5.83133881940659	3.13436825946854e-19	1.65030596992132e-18
ENSG00000115561	ENSG00000115561	-0.446884870625811	6.54362520229269	3.14068472138241e-19	1.65318112936418e-18
ENSG00000064205	ENSG00000064205	-1.48463361276175	5.2783858261655	3.14771985142786e-19	1.65643290901344e-18
ENSG00000146950	ENSG00000146950	1.1412263259112	4.4328913023731	3.20584788685083e-19	1.68656234962376e-18
ENSG00000258376	ENSG00000258376	-1.07744590909587	0.438014230059577	3.21402599700478e-19	1.69040441628474e-18
ENSG00000249042	ENSG00000249042	1.04804360378767	1.38802564727488	3.27135152083589e-19	1.72008624603995e-18
ENSG00000162761	ENSG00000162761	-1.92003524389932	-1.30869830735925	3.35680368739321e-19	1.76453696960713e-18
ENSG00000177432	ENSG00000177432	-0.828941187827977	2.70346554018527	3.39123453854656e-19	1.78215094710671e-18
ENSG00000063245	ENSG00000063245	0.769489176141668	6.938721065054	3.40139330868458e-19	1.78700342499779e-18
ENSG00000164405	ENSG00000164405	0.927226583966403	6.29802355978293	3.40285080966453e-19	1.7872830870337e-18
ENSG00000198715	ENSG00000198715	0.676864795786416	5.32049467644791	3.42213912711773e-19	1.79692535084698e-18
ENSG00000267904	ENSG00000267904	-1.10459998851033	0.374965672468534	3.45158319315021e-19	1.81189359036075e-18
ENSG00000186222	ENSG00000186222	0.626846555222253	4.0117798216893	3.47388235869264e-19	1.82310403165511e-18
ENSG00000197321	ENSG00000197321	-0.763009606327532	6.50997744895681	3.48657313608014e-19	1.8292672417924e-18
ENSG00000101444	ENSG00000101444	0.770347258371856	7.44961927578802	3.50217154564637e-19	1.83695221066513e-18
ENSG00000196365	ENSG00000196365	0.784164643615205	6.52633896542388	3.50386784194212e-19	1.83734307737888e-18
ENSG00000158483	ENSG00000158483	0.787315314641946	2.51942385333723	3.51936150689043e-19	1.84496677313729e-18
ENSG00000260852	ENSG00000260852	1.30768019629829	2.41250640285145	3.63314258368673e-19	1.90409789559577e-18
ENSG00000169905	ENSG00000169905	0.537876470507645	6.59533332168762	3.69135726450465e-19	1.93408298442367e-18
ENSG00000174165	ENSG00000174165	0.753072944936322	4.96446131298867	3.73438273652753e-19	1.95609559935571e-18
ENSG00000158856	ENSG00000158856	-1.05404092743586	4.69989302234583	3.8110773154908e-19	1.99572761129442e-18
ENSG00000136378	ENSG00000136378	1.15434807051639	3.44536837242564	3.81823993099641e-19	1.99893655791297e-18
ENSG00000100442	ENSG00000100442	0.60596685872044	5.26756361453903	3.82746553902292e-19	2.00322349723232e-18
ENSG00000169814	ENSG00000169814	-0.706254297198819	5.55591318619364	3.84897212776062e-19	2.01393400769447e-18
ENSG00000165695	ENSG00000165695	1.30131919082926	2.29481181650076	3.87606005609891e-19	2.02755830391873e-18
ENSG00000105255	ENSG00000105255	3.20454551083962	-0.147596337376037	3.89192849875355e-19	2.03530792471362e-18
ENSG00000164307	ENSG00000164307	-0.72633228298656	6.23267921562903	3.91520418836159e-19	2.04692596781513e-18
ENSG00000170270	ENSG00000170270	0.611732004327539	3.6216849456374	3.92314320159523e-19	2.05052165498963e-18
ENSG00000134324	ENSG00000134324	-0.9902778234788	5.43601311193616	3.92423660055929e-19	2.05053834594548e-18
ENSG00000135638	ENSG00000135638	3.47161974045823	1.20151091119918	3.98771362658275e-19	2.08314364084169e-18
ENSG00000161664	ENSG00000161664	1.43419169454413	1.04998979897228	3.99134309534399e-19	2.08447596420263e-18
ENSG00000161835	ENSG00000161835	-1.01285267996288	3.10406860126203	3.99315079699731e-19	2.08485640801065e-18
ENSG00000136933	ENSG00000136933	0.5480018955729	4.79757457228695	4.00171283128181e-19	2.08876218521216e-18
ENSG00000116213	ENSG00000116213	0.604319021916556	4.49984283814943	4.08812702127757e-19	2.13329113444193e-18
ENSG00000185900	ENSG00000185900	1.00713649718734	5.78008440478436	4.09525129448311e-19	2.13643166370037e-18
ENSG00000133740	ENSG00000133740	1.0478447946151	3.56817978591283	4.22441177326988e-19	2.2032177817502e-18
ENSG00000113763	ENSG00000113763	2.57751582654267	3.25032532653076	4.27767201414895e-19	2.23039319755275e-18
ENSG00000196363	ENSG00000196363	0.541123618005996	5.78822693377432	4.31225555278539e-19	2.2478184772992e-18
ENSG00000124535	ENSG00000124535	0.577024000599111	6.02497725573882	4.37619804795945e-19	2.28053395981874e-18
ENSG00000187514	ENSG00000187514	0.674377582236165	9.39690038323749	4.38398063310041e-19	2.28397351322098e-18
ENSG00000157077	ENSG00000157077	-0.778950077260193	4.99321220521674	4.43542128916663e-19	2.31015013383988e-18
ENSG00000107485	ENSG00000107485	1.78086726756634	9.20213845752823	4.57603345801148e-19	2.38274432188317e-18
ENSG00000158604	ENSG00000158604	0.501254299524483	7.0203246013315	4.59885267409371e-19	2.3939810282442e-18
ENSG00000117425	ENSG00000117425	-1.09828002752667	2.02618516463586	4.60816233281951e-19	2.39818103301205e-18
ENSG00000100380	ENSG00000100380	-0.485759932725798	8.06609202769842	4.73418744035521e-19	2.46310350047891e-18
ENSG00000108819	ENSG00000108819	0.778844316015584	6.27428739317374	4.74347082916394e-19	2.4672689681688e-18
ENSG00000124171	ENSG00000124171	1.91444010618734	5.71333176794889	4.77465067808879e-19	2.48281835260617e-18
ENSG00000228162	ENSG00000228162	-2.80482194154282	-1.73267069786177	4.78149632677647e-19	2.48570898925371e-18
ENSG00000112667	ENSG00000112667	1.21504368559696	4.67823774349963	4.82644807486591e-19	2.50840258031368e-18
ENSG00000169914	ENSG00000169914	-0.69641451437614	3.90059908983878	4.96370773394022e-19	2.57904534707523e-18
ENSG00000138621	ENSG00000138621	0.727340430311803	3.63100644140967	5.01526710769022e-19	2.60513390659746e-18
ENSG00000185739	ENSG00000185739	-1.26519749126232	0.341092711211838	5.04612391693804e-19	2.62045757600562e-18
ENSG00000115289	ENSG00000115289	0.534752137158518	4.04652760615917	5.05512970434198e-19	2.62442879947537e-18
ENSG00000122711	ENSG00000122711	4.14631751045029	-0.635544753622962	5.13242281238482e-19	2.66384051288689e-18
ENSG00000126603	ENSG00000126603	1.03633710083924	5.01500523481884	5.23944307906882e-19	2.7186559602861e-18
ENSG00000100116	ENSG00000100116	1.11445682945889	4.1075189958505	5.290448435097e-19	2.74438460980676e-18
ENSG00000286373	ENSG00000286373	-1.21603088434692	-1.23682403255121	5.37023028276776e-19	2.78502304973174e-18
ENSG00000242612	ENSG00000242612	1.04940034520393	4.38244082744547	5.43220959781297e-19	2.81640968895735e-18
ENSG00000143207	ENSG00000143207	0.509525620168782	6.04027195460802	5.45434917871309e-19	2.82712952600965e-18
ENSG00000187140	ENSG00000187140	3.41144991714631	-0.754641035294897	5.56407096150877e-19	2.88322754384191e-18
ENSG00000080546	ENSG00000080546	-0.759016943882463	5.00254634907818	5.56719488002235e-19	2.88407269220359e-18
ENSG00000115594	ENSG00000115594	-1.0056657159532	6.47325418888516	5.57935201466457e-19	2.88959576995416e-18
ENSG00000163520	ENSG00000163520	-1.13812140265392	7.56321877606741	5.58516784261942e-19	2.89183254847821e-18
ENSG00000166477	ENSG00000166477	0.780242868646147	5.34185043645322	5.62912205218521e-19	2.91380974823457e-18
ENSG00000214114	ENSG00000214114	0.608172143702298	4.9609206516511	5.63178883593728e-19	2.91440923473443e-18
ENSG00000188626	ENSG00000188626	-1.82475634842634	-2.29507970951451	5.82149063059754e-19	3.01177171938627e-18
ENSG00000285336	ENSG00000285336	-1.80941890405407	-1.74646107821961	5.85339668562116e-19	3.02746766192315e-18
ENSG00000116793	ENSG00000116793	0.71847763785894	4.20386781795258	5.89733739909742e-19	3.04937804806649e-18
ENSG00000035403	ENSG00000035403	-0.663442163240744	7.67452758869905	5.97462013763782e-19	3.0885124918086e-18
ENSG00000100379	ENSG00000100379	0.913062417818195	3.64846249440332	5.98349415322203e-19	3.09227233953834e-18
