mirbase_id	ensembl_gene_id
hsa-mir-4458	ENSG00000222036
hsa-mir-4458	ENSG00000082153
hsa-mir-4463	ENSG00000043143
hsa-mir-4463	ENSG00000167193
hsa-mir-4463	ENSG00000130119
hsa-mir-4463	ENSG00000148153
hsa-mir-4463	ENSG00000134539
hsa-mir-4463	ENSG00000114416
hsa-mir-4463	ENSG00000105974
hsa-mir-4464	ENSG00000108788
hsa-mir-4465	ENSG00000112200
hsa-mir-4465	ENSG00000107021
hsa-mir-4465	ENSG00000151327
hsa-mir-4465	ENSG00000119574
hsa-mir-4465	ENSG00000164902
hsa-mir-4465	ENSG00000146267
hsa-mir-4465	ENSG00000179195
hsa-mir-4465	ENSG00000164463
hsa-mir-4465	ENSG00000144357
hsa-mir-4465	ENSG00000157741
hsa-mir-4465	ENSG00000166402
hsa-mir-4465	ENSG00000155189
hsa-mir-4465	ENSG00000174574
hsa-mir-4465	ENSG00000116406
hsa-mir-4465	ENSG00000164109
hsa-mir-4465	ENSG00000069956
hsa-mir-4465	ENSG00000118971
hsa-mir-4465	ENSG00000139971
hsa-mir-4467	ENSG00000174672
hsa-mir-4467	ENSG00000066230
hsa-mir-4467	ENSG00000182612
hsa-mir-4467	ENSG00000105229
hsa-mir-4467	ENSG00000137203
hsa-mir-4468	ENSG00000143771
hsa-mir-4468	ENSG00000171552
hsa-mir-4468	ENSG00000169641
hsa-mir-4468	ENSG00000108788
hsa-mir-4468	ENSG00000168214
hsa-mir-4468	ENSG00000130559
hsa-mir-4468	ENSG00000169057
hsa-mir-4468	ENSG00000099194
hsa-mir-4468	ENSG00000203879
hsa-mir-4468	ENSG00000108821
hsa-mir-4469	ENSG00000139364
hsa-mir-4469	ENSG00000167118
hsa-mir-4469	ENSG00000159479
hsa-mir-4469	ENSG00000124098
hsa-mir-4469	ENSG00000174516
hsa-mir-4469	ENSG00000143190
hsa-mir-4469	ENSG00000196663
hsa-mir-4469	ENSG00000156599
hsa-mir-4469	ENSG00000170370
hsa-mir-4469	ENSG00000173258
hsa-mir-4469	ENSG00000119682
hsa-mir-4470	ENSG00000183908
hsa-mir-4471	ENSG00000138443
hsa-mir-4471	ENSG00000180398
hsa-mir-4471	ENSG00000167565
hsa-mir-4475	ENSG00000144867
hsa-mir-4476	ENSG00000108671
hsa-mir-4476	ENSG00000095574
hsa-mir-4476	ENSG00000196072
hsa-mir-4476	ENSG00000182010
hsa-mir-4476	ENSG00000054965
hsa-mir-4476	ENSG00000166897
hsa-mir-4476	ENSG00000113758
hsa-mir-4476	ENSG00000066117
hsa-mir-4476	ENSG00000148411
hsa-mir-4476	ENSG00000166833
hsa-mir-4476	ENSG00000140526
hsa-mir-4476	ENSG00000176095
hsa-mir-4476	ENSG00000164393
hsa-mir-4476	ENSG00000274211
hsa-mir-4476	ENSG00000157450
hsa-mir-4476	ENSG00000175879
hsa-mir-4476	ENSG00000160551
hsa-mir-4476	ENSG00000141034
hsa-mir-4476	ENSG00000111540
hsa-mir-4476	ENSG00000124145
hsa-mir-4476	ENSG00000119335
hsa-mir-4476	ENSG00000177556
hsa-mir-4476	ENSG00000129625
hsa-mir-4476	ENSG00000288701
hsa-mir-4476	ENSG00000086062
hsa-mir-4476	ENSG00000138071
hsa-mir-4476	ENSG00000183762
hsa-mir-4476	ENSG00000175970
hsa-mir-4476	ENSG00000155256
hsa-mir-4477a	ENSG00000166025
hsa-mir-4477b	ENSG00000135932
hsa-mir-4478	ENSG00000167118
hsa-mir-4478	ENSG00000166451
hsa-mir-4478	ENSG00000116604
hsa-mir-4478	ENSG00000121940
hsa-mir-4478	ENSG00000184470
hsa-mir-4478	ENSG00000169598
hsa-mir-4478	ENSG00000185585
hsa-mir-4478	ENSG00000164338
hsa-mir-4478	ENSG00000196418
hsa-mir-4478	ENSG00000173480
hsa-mir-4478	ENSG00000131437
hsa-mir-4478	ENSG00000130517
hsa-mir-4478	ENSG00000162959
hsa-mir-4478	ENSG00000166822
hsa-mir-4478	ENSG00000116209
hsa-mir-4478	ENSG00000067208
hsa-mir-4478	ENSG00000143376
hsa-mir-4478	ENSG00000168172
hsa-mir-4478	ENSG00000198466
hsa-mir-4478	ENSG00000186017
hsa-mir-4478	ENSG00000181896
hsa-mir-4478	ENSG00000163933
hsa-mir-4478	ENSG00000172081
hsa-mir-4478	ENSG00000168175
hsa-mir-4478	ENSG00000120889
hsa-mir-4478	ENSG00000143549
hsa-mir-4478	ENSG00000167528
hsa-mir-4478	ENSG00000141569
hsa-mir-4478	ENSG00000177873
hsa-mir-4478	ENSG00000133687
hsa-mir-4478	ENSG00000158901
hsa-mir-4478	ENSG00000186335
hsa-mir-4478	ENSG00000120868
hsa-mir-4478	ENSG00000156030
hsa-mir-4478	ENSG00000198912
hsa-mir-4478	ENSG00000189114
hsa-mir-4478	ENSG00000167562
hsa-mir-4478	ENSG00000078699
hsa-mir-4478	ENSG00000162065
hsa-mir-4478	ENSG00000154380
hsa-mir-4478	ENSG00000129103
hsa-mir-4478	ENSG00000101280
hsa-mir-4478	ENSG00000145996
hsa-mir-4478	ENSG00000101695
hsa-mir-4478	ENSG00000148943
hsa-mir-4478	ENSG00000172840
hsa-mir-4478	ENSG00000090659
hsa-mir-4478	ENSG00000204138
hsa-mir-4478	ENSG00000181894
hsa-mir-4478	ENSG00000057252
hsa-mir-4478	ENSG00000189241
hsa-mir-4478	ENSG00000103257
hsa-mir-4478	ENSG00000170836
hsa-mir-4478	ENSG00000042429
hsa-mir-4478	ENSG00000090615
hsa-mir-4478	ENSG00000171596
hsa-mir-4478	ENSG00000156194
hsa-mir-4478	ENSG00000185960
hsa-mir-4478	ENSG00000117877
hsa-mir-4478	ENSG00000119402
hsa-mir-4478	ENSG00000149311
hsa-mir-4478	ENSG00000110911
hsa-mir-4478	ENSG00000169418
hsa-mir-4478	ENSG00000182534
hsa-mir-4478	ENSG00000196459
hsa-mir-4478	ENSG00000135821
hsa-mir-4478	ENSG00000100299
hsa-mir-4478	ENSG00000174013
hsa-mir-4478	ENSG00000175106
hsa-mir-4478	ENSG00000274070
hsa-mir-4478	ENSG00000237515
hsa-mir-448	ENSG00000166225
hsa-mir-448	ENSG00000110042
hsa-mir-448	ENSG00000117713
hsa-mir-448	ENSG00000171791
hsa-mir-448	ENSG00000182504
hsa-mir-448	ENSG00000135862
hsa-mir-448	ENSG00000143756
hsa-mir-4480	ENSG00000054267
hsa-mir-4480	ENSG00000004846
hsa-mir-4480	ENSG00000198517
hsa-mir-4480	ENSG00000112697
hsa-mir-4480	ENSG00000100380
hsa-mir-4480	ENSG00000122966
hsa-mir-4480	ENSG00000171291
hsa-mir-4480	ENSG00000089847
hsa-mir-4481	ENSG00000162302
hsa-mir-4481	ENSG00000189143
hsa-mir-4481	ENSG00000148334
hsa-mir-4481	ENSG00000141905
hsa-mir-4481	ENSG00000274211
hsa-mir-4481	ENSG00000160714
hsa-mir-4481	ENSG00000169057
hsa-mir-4481	ENSG00000198873
hsa-mir-4481	ENSG00000003436
hsa-mir-4481	ENSG00000132510
hsa-mir-4481	ENSG00000143858
hsa-mir-4483	ENSG00000111371
hsa-mir-4483	ENSG00000141905
hsa-mir-4483	ENSG00000149532
hsa-mir-4483	ENSG00000111424
hsa-mir-4484	ENSG00000100320
hsa-mir-4484	ENSG00000143418
hsa-mir-4484	ENSG00000142192
hsa-mir-4486	ENSG00000135679
hsa-mir-4486	ENSG00000271601
hsa-mir-4486	ENSG00000186575
hsa-mir-4486	ENSG00000127483
hsa-mir-4486	ENSG00000127903
hsa-mir-4487	ENSG00000179456
hsa-mir-4487	ENSG00000131242
hsa-mir-4487	ENSG00000147419
hsa-mir-4487	ENSG00000183576
hsa-mir-4487	ENSG00000169641
hsa-mir-4487	ENSG00000090612
hsa-mir-4487	ENSG00000100644
hsa-mir-4487	ENSG00000163531
hsa-mir-4487	ENSG00000135913
hsa-mir-4487	ENSG00000056558
hsa-mir-4487	ENSG00000146143
hsa-mir-4487	ENSG00000166747
hsa-mir-4487	ENSG00000151067
hsa-mir-4488	ENSG00000104419
hsa-mir-4488	ENSG00000130592
hsa-mir-4488	ENSG00000158669
hsa-mir-4489	ENSG00000163930
hsa-mir-4489	ENSG00000177542
hsa-mir-4489	ENSG00000157933
hsa-mir-4490	ENSG00000170500
hsa-mir-4490	ENSG00000086062
hsa-mir-4491	ENSG00000157654
hsa-mir-4491	ENSG00000188647
hsa-mir-4491	ENSG00000138185
hsa-mir-4492	ENSG00000006432
hsa-mir-4492	ENSG00000013288
hsa-mir-4492	ENSG00000183741
hsa-mir-4492	ENSG00000179134
hsa-mir-4492	ENSG00000131653
hsa-mir-4492	ENSG00000174989
hsa-mir-4492	ENSG00000148331
hsa-mir-4492	ENSG00000186575
hsa-mir-4492	ENSG00000141905
hsa-mir-4492	ENSG00000063244
hsa-mir-4492	ENSG00000274211
hsa-mir-4492	ENSG00000188566
hsa-mir-4492	ENSG00000164080
hsa-mir-4492	ENSG00000165548
hsa-mir-4492	ENSG00000204619
hsa-mir-4492	ENSG00000183779
hsa-mir-4492	ENSG00000075618
hsa-mir-4492	ENSG00000144681
hsa-mir-4492	ENSG00000131899
hsa-mir-4492	ENSG00000162063
hsa-mir-4492	ENSG00000164916
hsa-mir-4492	ENSG00000167566
hsa-mir-4492	ENSG00000132510
hsa-mir-4492	ENSG00000204673
hsa-mir-4493	ENSG00000148200
hsa-mir-4493	ENSG00000157741
hsa-mir-4493	ENSG00000128016
hsa-mir-4493	ENSG00000158859
hsa-mir-4493	ENSG00000078043
hsa-mir-4493	ENSG00000042286
hsa-mir-4494	ENSG00000055917
hsa-mir-4494	ENSG00000133794
hsa-mir-4494	ENSG00000047230
hsa-mir-4495	ENSG00000198964
hsa-mir-4496	ENSG00000120217
hsa-mir-4496	ENSG00000148200
hsa-mir-4496	ENSG00000163637
hsa-mir-4496	ENSG00000213064
hsa-mir-4496	ENSG00000127314
hsa-mir-4496	ENSG00000182168
hsa-mir-4496	ENSG00000113494
hsa-mir-4496	ENSG00000137942
hsa-mir-4496	ENSG00000088832
hsa-mir-4496	ENSG00000119314
hsa-mir-4498	ENSG00000008441
hsa-mir-4498	ENSG00000204673
hsa-mir-4498	ENSG00000101608
hsa-mir-4498	ENSG00000183741
hsa-mir-4498	ENSG00000148331
hsa-mir-4498	ENSG00000141905
hsa-mir-4498	ENSG00000063244
hsa-mir-4498	ENSG00000113504
hsa-mir-4498	ENSG00000274211
hsa-mir-4498	ENSG00000188566
hsa-mir-4498	ENSG00000165548
hsa-mir-4498	ENSG00000204619
hsa-mir-4498	ENSG00000110400
hsa-mir-4498	ENSG00000063978
hsa-mir-4499	ENSG00000173068
hsa-mir-4499	ENSG00000164284
hsa-mir-4499	ENSG00000122966
hsa-mir-4499	ENSG00000092439
hsa-mir-4499	ENSG00000005889
hsa-mir-4499	ENSG00000102245
hsa-mir-449a	ENSG00000211460
hsa-mir-449a	ENSG00000198625
hsa-mir-449a	ENSG00000119403
hsa-mir-449a	ENSG00000134323
hsa-mir-449a	ENSG00000175592
hsa-mir-449a	ENSG00000131242
hsa-mir-449a	ENSG00000096717
hsa-mir-449a	ENSG00000175305
hsa-mir-449a	ENSG00000077274
hsa-mir-449a	ENSG00000072042
hsa-mir-449a	ENSG00000125970
hsa-mir-449a	ENSG00000165583
hsa-mir-449a	ENSG00000132589
hsa-mir-449a	ENSG00000141646
hsa-mir-449a	ENSG00000130382
hsa-mir-449a	ENSG00000137845
hsa-mir-449a	ENSG00000138795
hsa-mir-449a	ENSG00000242265
hsa-mir-449a	ENSG00000143190
hsa-mir-4500	ENSG00000113569
hsa-mir-4500	ENSG00000091527
hsa-mir-4500	ENSG00000176994
hsa-mir-4500	ENSG00000139263
hsa-mir-4500	ENSG00000185436
hsa-mir-4500	ENSG00000010539
hsa-mir-4500	ENSG00000100320
hsa-mir-4500	ENSG00000004399
hsa-mir-4500	ENSG00000076258
hsa-mir-4500	ENSG00000059728
hsa-mir-4500	ENSG00000119547
hsa-mir-4500	ENSG00000177076
hsa-mir-4500	ENSG00000139977
hsa-mir-4502	ENSG00000182022
hsa-mir-4502	ENSG00000198131
hsa-mir-4502	ENSG00000204611
hsa-mir-4502	ENSG00000113448
hsa-mir-4503	ENSG00000177125
hsa-mir-4504	ENSG00000182141
hsa-mir-4505	ENSG00000077235
hsa-mir-4505	ENSG00000140479
hsa-mir-4505	ENSG00000076984
hsa-mir-4505	ENSG00000141522
hsa-mir-4505	ENSG00000138834
hsa-mir-4505	ENSG00000093183
hsa-mir-4505	ENSG00000198858
hsa-mir-4505	ENSG00000179133
hsa-mir-4505	ENSG00000108788
hsa-mir-4505	ENSG00000103642
hsa-mir-4505	ENSG00000154997
hsa-mir-4505	ENSG00000132359
hsa-mir-4505	ENSG00000130669
hsa-mir-4505	ENSG00000105401
hsa-mir-4505	ENSG00000106609
hsa-mir-4505	ENSG00000165548
hsa-mir-4505	ENSG00000204851
hsa-mir-4505	ENSG00000005884
hsa-mir-4505	ENSG00000154229
hsa-mir-4505	ENSG00000110400
hsa-mir-4505	ENSG00000131899
hsa-mir-4505	ENSG00000107954
hsa-mir-4505	ENSG00000182732
hsa-mir-4505	ENSG00000166579
hsa-mir-4505	ENSG00000132510
hsa-mir-4505	ENSG00000103653
hsa-mir-4505	ENSG00000149187
hsa-mir-4505	ENSG00000117298
hsa-mir-4505	ENSG00000139567
hsa-mir-4505	ENSG00000124212
hsa-mir-4505	ENSG00000181873
hsa-mir-4505	ENSG00000166333
hsa-mir-4505	ENSG00000164855
hsa-mir-4506	ENSG00000198315
hsa-mir-4506	ENSG00000198363
hsa-mir-4507	ENSG00000091622
hsa-mir-4507	ENSG00000137575
hsa-mir-4507	ENSG00000187514
hsa-mir-4508	ENSG00000148331
hsa-mir-4508	ENSG00000182732
hsa-mir-4510	ENSG00000167100
hsa-mir-4510	ENSG00000244687
hsa-mir-4510	ENSG00000002834
hsa-mir-4510	ENSG00000196092
hsa-mir-4510	ENSG00000128609
hsa-mir-4510	ENSG00000111224
hsa-mir-4510	ENSG00000196230
hsa-mir-4510	ENSG00000129675
hsa-mir-4510	ENSG00000162729
hsa-mir-4510	ENSG00000140807
hsa-mir-4510	ENSG00000183826
hsa-mir-4510	ENSG00000166897
hsa-mir-4510	ENSG00000196476
hsa-mir-4510	ENSG00000102908
hsa-mir-4510	ENSG00000151892
hsa-mir-4510	ENSG00000143549
hsa-mir-4510	ENSG00000182158
hsa-mir-4510	ENSG00000188322
hsa-mir-4510	ENSG00000276023
hsa-mir-4510	ENSG00000168256
hsa-mir-4510	ENSG00000115355
hsa-mir-4510	ENSG00000011332
hsa-mir-4510	ENSG00000077782
hsa-mir-4510	ENSG00000090924
hsa-mir-4510	ENSG00000102178
hsa-mir-4510	ENSG00000160785
hsa-mir-4510	ENSG00000089169
hsa-mir-4510	ENSG00000100354
hsa-mir-4510	ENSG00000187189
hsa-mir-4510	ENSG00000198732
hsa-mir-4510	ENSG00000136830
hsa-mir-4510	ENSG00000105357
hsa-mir-4510	ENSG00000120075
hsa-mir-4510	ENSG00000104967
hsa-mir-4510	ENSG00000111540
hsa-mir-4510	ENSG00000112658
hsa-mir-4510	ENSG00000128524
hsa-mir-4510	ENSG00000108587
hsa-mir-4510	ENSG00000131467
hsa-mir-4510	ENSG00000116489
hsa-mir-4510	ENSG00000177733
hsa-mir-4510	ENSG00000163812
hsa-mir-4510	ENSG00000141753
hsa-mir-4510	ENSG00000198851
hsa-mir-4510	ENSG00000138944
hsa-mir-4510	ENSG00000124313
hsa-mir-4511	ENSG00000165895
hsa-mir-4511	ENSG00000135821
hsa-mir-4512	ENSG00000002834
hsa-mir-4512	ENSG00000122490
hsa-mir-4513	ENSG00000163297
hsa-mir-4513	ENSG00000265972
hsa-mir-4513	ENSG00000100991
hsa-mir-4513	ENSG00000148730
hsa-mir-4513	ENSG00000198822
hsa-mir-4513	ENSG00000102245
hsa-mir-4514	ENSG00000158747
hsa-mir-4514	ENSG00000104447
hsa-mir-4514	ENSG00000189143
hsa-mir-4514	ENSG00000174903
hsa-mir-4514	ENSG00000163082
hsa-mir-4514	ENSG00000141905
hsa-mir-4514	ENSG00000130311
hsa-mir-4514	ENSG00000100354
hsa-mir-4514	ENSG00000188033
hsa-mir-4514	ENSG00000204619
hsa-mir-4514	ENSG00000128965
hsa-mir-4514	ENSG00000111816
hsa-mir-4514	ENSG00000100030
hsa-mir-4514	ENSG00000062485
hsa-mir-4514	ENSG00000154096
hsa-mir-4514	ENSG00000112992
hsa-mir-4514	ENSG00000139567
hsa-mir-4515	ENSG00000100307
hsa-mir-4516	ENSG00000118263
hsa-mir-4516	ENSG00000129315
hsa-mir-4516	ENSG00000197555
hsa-mir-4516	ENSG00000146416
hsa-mir-4516	ENSG00000153187
hsa-mir-4516	ENSG00000168610
hsa-mir-4516	ENSG00000161791
hsa-mir-4516	ENSG00000277494
hsa-mir-4516	ENSG00000196734
hsa-mir-4516	ENSG00000183723
hsa-mir-4516	ENSG00000132819
hsa-mir-4516	ENSG00000134686
hsa-mir-4516	ENSG00000215475
hsa-mir-4516	ENSG00000141905
hsa-mir-4516	ENSG00000127022
hsa-mir-4516	ENSG00000114120
hsa-mir-4516	ENSG00000184194
hsa-mir-4516	ENSG00000177519
hsa-mir-4516	ENSG00000250305
hsa-mir-4516	ENSG00000186205
hsa-mir-4516	ENSG00000075290
hsa-mir-4516	ENSG00000011347
hsa-mir-4516	ENSG00000169057
hsa-mir-4516	ENSG00000136485
hsa-mir-4516	ENSG00000166886
hsa-mir-4516	ENSG00000025800
hsa-mir-4516	ENSG00000178104
hsa-mir-4516	ENSG00000187678
hsa-mir-4516	ENSG00000158467
hsa-mir-4516	ENSG00000153130
hsa-mir-4516	ENSG00000055118
hsa-mir-4518	ENSG00000181418
hsa-mir-4518	ENSG00000166526
hsa-mir-4518	ENSG00000117153
hsa-mir-4519	ENSG00000166889
hsa-mir-4519	ENSG00000205765
hsa-mir-4519	ENSG00000188848
hsa-mir-4519	ENSG00000134108
hsa-mir-4519	ENSG00000110075
hsa-mir-4519	ENSG00000004478
hsa-mir-4519	ENSG00000135677
hsa-mir-451b	ENSG00000162738
hsa-mir-451b	ENSG00000232119
hsa-mir-4522	ENSG00000097096
hsa-mir-4522	ENSG00000109133
hsa-mir-4525	ENSG00000011347
hsa-mir-4525	ENSG00000128989
hsa-mir-4525	ENSG00000197451
hsa-mir-4525	ENSG00000197457
hsa-mir-4525	ENSG00000198258
hsa-mir-4525	ENSG00000274070
hsa-mir-4526	ENSG00000124783
hsa-mir-4526	ENSG00000204116
hsa-mir-4526	ENSG00000142627
hsa-mir-4526	ENSG00000113615
hsa-mir-4527	ENSG00000140992
hsa-mir-4527	ENSG00000108840
hsa-mir-4528	ENSG00000172260
hsa-mir-4530	ENSG00000099968
hsa-mir-4530	ENSG00000179456
hsa-mir-4530	ENSG00000198160
hsa-mir-4530	ENSG00000167778
hsa-mir-4530	ENSG00000123643
hsa-mir-4530	ENSG00000146373
hsa-mir-4530	ENSG00000188848
hsa-mir-4530	ENSG00000077782
hsa-mir-4530	ENSG00000197622
hsa-mir-4530	ENSG00000179270
hsa-mir-4530	ENSG00000183762
hsa-mir-4531	ENSG00000134508
hsa-mir-4531	ENSG00000135916
hsa-mir-4531	ENSG00000117697
hsa-mir-4531	ENSG00000100461
hsa-mir-4531	ENSG00000139645
hsa-mir-4531	ENSG00000178573
hsa-mir-4533	ENSG00000157450
hsa-mir-4533	ENSG00000141380
hsa-mir-4533	ENSG00000100311
hsa-mir-4533	ENSG00000081377
hsa-mir-4533	ENSG00000146555
hsa-mir-4533	ENSG00000174695
hsa-mir-4533	ENSG00000139644
hsa-mir-4533	ENSG00000125637
hsa-mir-4533	ENSG00000221914
hsa-mir-4533	ENSG00000159784
hsa-mir-4533	ENSG00000149483
hsa-mir-4533	ENSG00000264522
hsa-mir-4533	ENSG00000250305
hsa-mir-4533	ENSG00000160551
hsa-mir-4533	ENSG00000104967
hsa-mir-4533	ENSG00000177556
hsa-mir-4533	ENSG00000143321
hsa-mir-4533	ENSG00000049245
hsa-mir-4533	ENSG00000177469
hsa-mir-4533	ENSG00000114126
hsa-mir-4533	ENSG00000100354
hsa-mir-4533	ENSG00000101150
hsa-mir-4534	ENSG00000105810
hsa-mir-4534	ENSG00000197818
hsa-mir-4534	ENSG00000065559
hsa-mir-4534	ENSG00000175592
hsa-mir-4534	ENSG00000182504
hsa-mir-4534	ENSG00000083168
hsa-mir-4534	ENSG00000140157
hsa-mir-4534	ENSG00000169871
hsa-mir-4534	ENSG00000129451
hsa-mir-4534	ENSG00000181847
hsa-mir-4534	ENSG00000115593
hsa-mir-4534	ENSG00000141905
hsa-mir-4534	ENSG00000119777
hsa-mir-4534	ENSG00000196935
hsa-mir-4534	ENSG00000173120
hsa-mir-4534	ENSG00000141252
hsa-mir-4534	ENSG00000071246
hsa-mir-4534	ENSG00000101695
hsa-mir-4534	ENSG00000164008
hsa-mir-4534	ENSG00000166908
hsa-mir-4534	ENSG00000126003
hsa-mir-4534	ENSG00000013588
hsa-mir-4534	ENSG00000149575
hsa-mir-4534	ENSG00000089693
hsa-mir-4534	ENSG00000166886
hsa-mir-4534	ENSG00000139629
hsa-mir-4534	ENSG00000143149
hsa-mir-4534	ENSG00000186628
hsa-mir-4534	ENSG00000138430
hsa-mir-4534	ENSG00000135821
hsa-mir-4534	ENSG00000198561
hsa-mir-4534	ENSG00000137713
hsa-mir-4535	ENSG00000198326
hsa-mir-4535	ENSG00000164463
hsa-mir-4537	ENSG00000242498
hsa-mir-4537	ENSG00000198466
hsa-mir-4537	ENSG00000137413
hsa-mir-4537	ENSG00000152939
hsa-mir-4537	ENSG00000168778
hsa-mir-4537	ENSG00000188033
hsa-mir-4537	ENSG00000131019
hsa-mir-4538	ENSG00000182871
hsa-mir-4538	ENSG00000112242
hsa-mir-4538	ENSG00000117525
hsa-mir-4539	ENSG00000108061
hsa-mir-4540	ENSG00000108306
hsa-mir-4540	ENSG00000066427
hsa-mir-4635	ENSG00000134852
hsa-mir-4635	ENSG00000185515
hsa-mir-4635	ENSG00000143248
hsa-mir-4635	ENSG00000126953
hsa-mir-4635	ENSG00000164684
hsa-mir-4641	ENSG00000069667
hsa-mir-4642	ENSG00000078967
hsa-mir-4642	ENSG00000144867
hsa-mir-4643	ENSG00000181904
hsa-mir-4643	ENSG00000106799
hsa-mir-4643	ENSG00000177733
hsa-mir-4643	ENSG00000137449
hsa-mir-4643	ENSG00000102780
hsa-mir-4644	ENSG00000244687
hsa-mir-4644	ENSG00000135823
hsa-mir-4644	ENSG00000161642
hsa-mir-4644	ENSG00000182985
hsa-mir-4644	ENSG00000067840
hsa-mir-4644	ENSG00000117713
hsa-mir-4644	ENSG00000180011
hsa-mir-4644	ENSG00000143858
hsa-mir-4644	ENSG00000149187
hsa-mir-4644	ENSG00000124208
hsa-mir-4644	ENSG00000168066
hsa-mir-4644	ENSG00000188322
hsa-mir-4644	ENSG00000173120
hsa-mir-4644	ENSG00000114770
hsa-mir-4644	ENSG00000175826
hsa-mir-4644	ENSG00000120709
hsa-mir-4644	ENSG00000173068
hsa-mir-4644	ENSG00000171310
hsa-mir-4644	ENSG00000176871
hsa-mir-4644	ENSG00000137713
hsa-mir-4644	ENSG00000111540
hsa-mir-4644	ENSG00000129675
hsa-mir-4644	ENSG00000006377
hsa-mir-4644	ENSG00000131467
hsa-mir-4644	ENSG00000176788
hsa-mir-4644	ENSG00000159388
hsa-mir-4644	ENSG00000103005
hsa-mir-4644	ENSG00000118971
hsa-mir-4644	ENSG00000169083
hsa-mir-4644	ENSG00000197106
hsa-mir-4644	ENSG00000185697
hsa-mir-4644	ENSG00000158480
hsa-mir-4644	ENSG00000165259
hsa-mir-4647	ENSG00000156804
hsa-mir-4647	ENSG00000161040
hsa-mir-4647	ENSG00000135837
hsa-mir-4647	ENSG00000132475
hsa-mir-4647	ENSG00000069493
hsa-mir-4648	ENSG00000164924
hsa-mir-4648	ENSG00000159461
hsa-mir-4651	ENSG00000143549
hsa-mir-4651	ENSG00000049540
hsa-mir-4651	ENSG00000162302
hsa-mir-4651	ENSG00000107731
hsa-mir-4651	ENSG00000122515
hsa-mir-4651	ENSG00000084652
hsa-mir-4651	ENSG00000148331
hsa-mir-4651	ENSG00000122490
hsa-mir-4651	ENSG00000161642
hsa-mir-4651	ENSG00000139644
hsa-mir-4651	ENSG00000100034
hsa-mir-4651	ENSG00000196262
hsa-mir-4651	ENSG00000108312
hsa-mir-4651	ENSG00000225190
hsa-mir-4651	ENSG00000141258
hsa-mir-4651	ENSG00000107738
hsa-mir-4651	ENSG00000173221
hsa-mir-4651	ENSG00000106683
hsa-mir-4651	ENSG00000064300
hsa-mir-4651	ENSG00000125820
hsa-mir-4651	ENSG00000100836
hsa-mir-4651	ENSG00000189091
hsa-mir-4651	ENSG00000063245
hsa-mir-4651	ENSG00000104979
hsa-mir-4651	ENSG00000288701
hsa-mir-4651	ENSG00000140459
hsa-mir-4651	ENSG00000187678
hsa-mir-4651	ENSG00000068308
hsa-mir-4651	ENSG00000284922
hsa-mir-4651	ENSG00000171552
hsa-mir-4654	ENSG00000109099
hsa-mir-4654	ENSG00000138443
hsa-mir-4654	ENSG00000164924
hsa-mir-4654	ENSG00000132716
hsa-mir-4654	ENSG00000112245
hsa-mir-4656	ENSG00000136856
hsa-mir-4656	ENSG00000119403
hsa-mir-4656	ENSG00000189143
hsa-mir-4656	ENSG00000003400
hsa-mir-4656	ENSG00000197037
hsa-mir-4656	ENSG00000139514
hsa-mir-4656	ENSG00000163531
hsa-mir-4657	ENSG00000169641
hsa-mir-4657	ENSG00000157654
hsa-mir-4657	ENSG00000188647
hsa-mir-4657	ENSG00000138185
hsa-mir-4658	ENSG00000154359
hsa-mir-4658	ENSG00000113387
hsa-mir-4658	ENSG00000198740
hsa-mir-466	ENSG00000140443
hsa-mir-466	ENSG00000181904
hsa-mir-466	ENSG00000083312
hsa-mir-466	ENSG00000108312
hsa-mir-466	ENSG00000196449
hsa-mir-466	ENSG00000181690
hsa-mir-466	ENSG00000113580
hsa-mir-466	ENSG00000182378
hsa-mir-466	ENSG00000162923
hsa-mir-4660	ENSG00000174010
hsa-mir-4660	ENSG00000183826
hsa-mir-4660	ENSG00000133627
hsa-mir-4660	ENSG00000204525
hsa-mir-4660	ENSG00000140319
hsa-mir-4660	ENSG00000099194
hsa-mir-4660	ENSG00000136603
hsa-mir-4663	ENSG00000112782
hsa-mir-4663	ENSG00000180263
hsa-mir-4666b	ENSG00000173068
hsa-mir-4669	ENSG00000102100
hsa-mir-4672	ENSG00000176619
hsa-mir-4672	ENSG00000187109
hsa-mir-4672	ENSG00000213639
hsa-mir-4672	ENSG00000188848
hsa-mir-4672	ENSG00000157985
hsa-mir-4672	ENSG00000168280
hsa-mir-4672	ENSG00000168795
hsa-mir-4672	ENSG00000137815
hsa-mir-4672	ENSG00000089682
hsa-mir-4672	ENSG00000117868
hsa-mir-4672	ENSG00000198431
hsa-mir-4672	ENSG00000111276
hsa-mir-4672	ENSG00000169564
hsa-mir-4672	ENSG00000177733
hsa-mir-4673	ENSG00000185813
hsa-mir-4673	ENSG00000186073
hsa-mir-4673	ENSG00000110917
hsa-mir-4673	ENSG00000102096
hsa-mir-4673	ENSG00000101444
hsa-mir-4673	ENSG00000174705
hsa-mir-4673	ENSG00000274070
hsa-mir-4674	ENSG00000233276
hsa-mir-4675	ENSG00000067560
hsa-mir-4675	ENSG00000130382
hsa-mir-4678	ENSG00000160712
hsa-mir-4681	ENSG00000125835
hsa-mir-4681	ENSG00000187514
hsa-mir-4682	ENSG00000183778
hsa-mir-4682	ENSG00000165671
hsa-mir-4682	ENSG00000051382
hsa-mir-4682	ENSG00000101109
