mirnaid	genesymbol
hsa-miR-3646	NKIRAS2
hsa-miR-3646	NUFIP2
hsa-miR-3646	RAP2C
hsa-miR-3646	EGLN1
hsa-miR-3646	POU2F1
hsa-miR-3646	UGCG
hsa-miR-3646	ETS2
hsa-miR-3646	PDE4D
hsa-miR-3646	PDE4D
hsa-miR-3646	POU2F1
hsa-miR-3646	IGSF3
hsa-miR-3646	NKIRAS2
hsa-miR-3646	PDE4D
hsa-miR-3646	SET
hsa-miR-3646	NKIRAS2
hsa-miR-3646	NKIRAS2
hsa-miR-3646	NKIRAS2
hsa-miR-3646	PDE4D
hsa-miR-3646	PDE4D
hsa-miR-3646	PDE4D
hsa-miR-3646	PDE4D
hsa-miR-3646	PDE4D
hsa-miR-3646	POU2F1
hsa-miR-3646	POU2F1
hsa-miR-3646	BZW1
hsa-miR-3646	SET
hsa-miR-3650	ATP13A4
hsa-miR-3650	PTCHD1
hsa-miR-3650	PLAGL2
hsa-miR-3650	CDKL1
hsa-miR-3650	IGLON5
hsa-miR-3650	IGLON5
hsa-miR-3650	SPRY4
hsa-miR-3651	CDC5L
hsa-miR-3652	ELK1
hsa-miR-3652	ORAI2
hsa-miR-3652	ORAI2
hsa-miR-3652	MAP3K9
hsa-miR-3652	MAP2K7
hsa-miR-3652	MAP2K7
hsa-miR-3652	SNX3
hsa-miR-3652	RNF170
hsa-miR-3652	ORAI2
hsa-miR-3652	ORAI2
hsa-miR-3652	NKD1
hsa-miR-3652	MAP3K9
hsa-miR-3652	MAP2K7
hsa-miR-3652	SNX3
hsa-miR-3652	ST3GAL1
hsa-miR-3652	AGO3
hsa-miR-3652	AGO3
hsa-miR-3652	CYP20A1
hsa-miR-3652	CYP20A1
hsa-miR-3652	GJA5
hsa-miR-3652	MPRIP
hsa-miR-3652	NFIC
hsa-miR-3652	MPRIP
hsa-miR-3652	MAP3K9
hsa-miR-3652	ST3GAL1
hsa-miR-3652	PLEKHM3
hsa-miR-3652	UNC13A
hsa-miR-3652	PLEKHM3
hsa-miR-3652	ST3GAL1
hsa-miR-3652	AKAP1
hsa-miR-3652	AKAP1
hsa-miR-3652	HEYL
hsa-miR-3652	HEYL
hsa-miR-3652	MPRIP
hsa-miR-3652	SIK2
hsa-miR-3652	VPS37C
hsa-miR-3652	METTL2B
hsa-miR-3652	AGO3
hsa-miR-3652	DBT
hsa-miR-3652	GTF2F1
hsa-miR-3652	PRKCA
hsa-miR-3652	PRKCA
hsa-miR-3652	PTPN2
hsa-miR-3652	ST3GAL1
hsa-miR-3652	SPIB
hsa-miR-3652	ELK1
hsa-miR-3652	GALNT6
hsa-miR-3652	CYP20A1
hsa-miR-3652	CYP20A1
hsa-miR-3652	CYP20A1
hsa-miR-3652	CYP20A1
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	UNC13A
hsa-miR-3652	IBA57
hsa-miR-3652	GK5
hsa-miR-3652	PLEKHM3
hsa-miR-3652	TMEM184A
hsa-miR-3652	ELK1
hsa-miR-3652	ORAI2
hsa-miR-3652	RNF170
hsa-miR-3652	RNF170
hsa-miR-3652	RNF170
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	XIAP
hsa-miR-3652	MAVS
hsa-miR-3652	SPIB
hsa-miR-3652	SPIB
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	RAP1B
hsa-miR-3654	H2AZ1
hsa-miR-3654	RAP1B
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	VANGL1
hsa-miR-3654	TMEM184B
hsa-miR-3654	RAP1B
hsa-miR-3654	RAP1B
hsa-miR-3654	RAP1B
hsa-miR-3654	RAP1B
hsa-miR-3657	MNT
hsa-miR-3657	EIF5
hsa-miR-3658	TENM1
hsa-miR-3658	TENM1
hsa-miR-3659	RBCK1
hsa-miR-3659	TRIM13
hsa-miR-3659	TRIM13
hsa-miR-3659	TRIM13
hsa-miR-3659	RBCK1
hsa-miR-3659	RBCK1
hsa-miR-3659	VMA21
hsa-miR-3659	TRIM13
hsa-miR-3659	VMA21
hsa-miR-3660	SSR1
hsa-miR-3660	MTDH
hsa-miR-3660	SSR1
hsa-miR-3660	SSR1
hsa-miR-3660	MTDH
hsa-miR-3660	CHIC1
hsa-miR-3661	WDCP
hsa-miR-3661	ZNRF3
hsa-miR-3661	WDCP
hsa-miR-3661	ZNRF3
hsa-miR-3662	RNPS1
hsa-miR-3662	ZNF566
hsa-miR-3662	FGF5
hsa-miR-3662	YWHAZ
hsa-miR-3662	GOLGA8A
hsa-miR-3662	ZNF566
hsa-miR-3662	ZNF566
hsa-miR-3662	SYNM
hsa-miR-3662	MOB4
hsa-miR-3662	KLHL11
hsa-miR-3662	ENTPD7
hsa-miR-3662	GAN
hsa-miR-3662	HNRNPF
hsa-miR-3662	PTPN14
hsa-miR-3662	G3BP2
hsa-miR-3662	FAM102B
hsa-miR-3662	HNRNPF
hsa-miR-3662	HNRNPF
hsa-miR-3662	HNRNPF
hsa-miR-3662	MOB4
hsa-miR-3662	YWHAZ
hsa-miR-3662	YWHAZ
hsa-miR-3662	ZNF566
hsa-miR-3662	ZNF566
hsa-miR-3662	ZNF566
hsa-miR-3662	MOB4
hsa-miR-3665	FXN
hsa-miR-3665	FGFR1
hsa-miR-3665	CBX3
hsa-miR-3665	PGAM1
hsa-miR-3665	MTA1
hsa-miR-3665	FGF19
hsa-miR-3665	FGFR1
hsa-miR-3665	FGFR1
hsa-miR-3665	FXN
hsa-miR-3665	PGAM4
hsa-miR-3665	NCEH1
hsa-miR-3665	NCEH1
hsa-miR-3665	FGFR1
hsa-miR-3665	MTA1
hsa-miR-3666	ZBTB7B
hsa-miR-3666	DDX6
hsa-miR-3666	NFIB
hsa-miR-3666	STX6
hsa-miR-3666	CDK19
hsa-miR-3666	NKAPD1
hsa-miR-3666	NKAPD1
hsa-miR-3666	PHAF1
hsa-miR-3666	RAB34
hsa-miR-3666	SLC46A1
hsa-miR-3666	DCBLD2
hsa-miR-3666	VPS37A
hsa-miR-3666	MMGT1
hsa-miR-3666	UBE2D2
hsa-miR-3666	QKI
hsa-miR-3666	QKI
hsa-miR-3666	QKI
hsa-miR-3666	NFIB
hsa-miR-3666	DDX6
hsa-miR-3666	QKI
hsa-miR-3666	CFL2
hsa-miR-3666	RAB34
hsa-miR-3666	RAB34
hsa-miR-3666	RAB34
hsa-miR-3666	RNF11
hsa-miR-3666	SNX5
hsa-miR-3666	TMOD3
hsa-miR-3666	CDK19
hsa-miR-3666	TNRC6B
hsa-miR-3666	IER3IP1
hsa-miR-3666	TAOK1
hsa-miR-3666	WNK3
hsa-miR-3666	CFL2
hsa-miR-3666	PRRG4
hsa-miR-3666	PRRG4
hsa-miR-3666	TAOK1
hsa-miR-3666	PHAF1
hsa-miR-3666	MAPK1
hsa-miR-3666	PTPRG
hsa-miR-3666	CUL3
hsa-miR-3666	GMFB
hsa-miR-3666	DDX6
hsa-miR-3666	DDX6
hsa-miR-3666	HBP1
hsa-miR-3666	MAPRE3
hsa-miR-3666	MMGT1
hsa-miR-3666	ACVR1
hsa-miR-3666	ACVR1
hsa-miR-3666	ACVR1
hsa-miR-3666	ACVR1
hsa-miR-3666	ACVR1
hsa-miR-3666	FXR1
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	NFIB
hsa-miR-3666	PTPRG
hsa-miR-3666	ZBTB7B
hsa-miR-3666	ESR1
hsa-miR-3666	FXR1
hsa-miR-3666	FXR1
hsa-miR-3666	TNRC6B
hsa-miR-3666	TGFBR2
hsa-miR-3666	ACVR1
hsa-miR-3666	DEPDC1
hsa-miR-3666	ESR1
hsa-miR-3666	ESR1
hsa-miR-3666	ESR1
hsa-miR-3666	FBXO28
hsa-miR-3666	RAB34
hsa-miR-3666	VPS37A
hsa-miR-3666	TNRC6B
hsa-miR-3666	MBNL3
hsa-miR-3666	ZBTB7B
hsa-miR-3666	RAB34
hsa-miR-3666	RAB34
hsa-miR-3666	RAB34
hsa-miR-3666	RAB34
hsa-miR-3668	BTBD3
hsa-miR-3671	BEND4
hsa-miR-3671	UBE4B
hsa-miR-3671	AAK1
hsa-miR-3671	UBE4B
hsa-miR-3671	AAK1
hsa-miR-3671	UBE4B
hsa-miR-3672	FKBP1A
hsa-miR-3684	QKI
hsa-miR-3684	QKI
hsa-miR-3684	QKI
hsa-miR-3684	QKI
hsa-miR-3684	PRRC2B
hsa-miR-3684	PRRC2B
hsa-miR-3685	OPRM1
hsa-miR-3685	APOL6
hsa-miR-3685	CREB5
hsa-miR-3685	CREB5
hsa-miR-3685	LANCL3
hsa-miR-3685	CREB5
hsa-miR-3685	CREB5
hsa-miR-3685	TENT4B
hsa-miR-3685	OPRM1
hsa-miR-3685	CREB5
hsa-miR-3685	IRAG1
hsa-miR-3685	ACVR2B
hsa-miR-3685	OPRM1
hsa-miR-3685	OPRM1
hsa-miR-3685	OPRM1
hsa-miR-3685	OPRM1
hsa-miR-3685	OPRM1
hsa-miR-3685	OPRM1
hsa-miR-3685	LANCL3
hsa-miR-3685	IRAG1
hsa-miR-3686	NIPA1
hsa-miR-3686	RAC1
hsa-miR-3686	RAC1
hsa-miR-3686	NIPA1
hsa-miR-3689c	C19orf47
hsa-miR-3689c	F2RL2
hsa-miR-3689c	F2RL2
hsa-miR-3689c	ZNF451
hsa-miR-3689c	ZNF451
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	TSKU
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	OSBPL2
hsa-miR-3689c	TRIB1
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	ATL3
hsa-miR-3689c	CEP20
hsa-miR-3689c	CEP20
hsa-miR-3689c	CEP20
hsa-miR-3689c	SP140L
hsa-miR-3689c	EVI5
hsa-miR-3689c	ALG10B
hsa-miR-3689c	CDH7
hsa-miR-3689c	CDH7
hsa-miR-3689c	TMEM239
hsa-miR-3689c	TSKU
hsa-miR-3689c	KLC2
hsa-miR-3689c	SETD7
hsa-miR-3689c	SNX27
hsa-miR-3689c	SNX27
hsa-miR-3689c	HOOK3
hsa-miR-3689c	HOOK3
hsa-miR-3689c	HOOK3
hsa-miR-3689c	ZNF587
hsa-miR-3689c	ZNF587
hsa-miR-3689c	ZNF587
hsa-miR-3689c	CGNL1
hsa-miR-3689c	CDH7
hsa-miR-3689c	RFT1
hsa-miR-3689c	RFT1
hsa-miR-3689c	CDKN1A
hsa-miR-3689c	DTD2
hsa-miR-3689c	DUSP19
hsa-miR-3689c	DUSP19
hsa-miR-3689c	FNIP1
hsa-miR-3689c	FNIP1
hsa-miR-3689c	RAD51B
hsa-miR-3689c	RAD51B
hsa-miR-3689c	SP140L
hsa-miR-3689c	FOXP4
hsa-miR-3689c	OSBPL2
hsa-miR-3689c	CEP20
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	APOBEC3F
hsa-miR-3689c	TRAF3IP2
hsa-miR-3689c	TRAF3IP2
hsa-miR-3689c	ZSCAN29
hsa-miR-3689c	ZNF417
hsa-miR-3689c	SCUBE3
hsa-miR-3689c	ZNF548
hsa-miR-3689c	ZNF548
hsa-miR-3689c	RDH10
hsa-miR-3689c	COX18
hsa-miR-3689c	CYP20A1
hsa-miR-3689c	DNAJC24
hsa-miR-3689c	DNAJC24
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	PHC2
hsa-miR-3689c	NUP43
hsa-miR-3689c	KBTBD12
hsa-miR-3689c	SNX27
hsa-miR-3689c	SNX27
hsa-miR-3689c	TCTN2
hsa-miR-3689c	ZNF329
hsa-miR-3689c	ZNF280C
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	ZNF329
hsa-miR-3689c	SLC11A2
hsa-miR-3689c	CLSPN
hsa-miR-3689c	GNG4
hsa-miR-3689c	GNG4
hsa-miR-3689c	KDM2A
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	SNX27
hsa-miR-3689c	SNX27
hsa-miR-3689c	PLEKHA1
hsa-miR-3689c	PLEKHA1
hsa-miR-3689c	KDM2A
hsa-miR-3689c	SLC11A2
hsa-miR-3689c	RBMS2
hsa-miR-3689c	PLEKHA1
hsa-miR-3689c	PLEKHA1
hsa-miR-3689c	C11orf58
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	CEP104
hsa-miR-3689c	CEP104
hsa-miR-3689c	OSBPL2
hsa-miR-3689c	RAB21
hsa-miR-3689c	RAB21
hsa-miR-3689c	TMEM41B
hsa-miR-3689c	TMEM41B
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	UBE2D4
hsa-miR-3689c	UBE2D4
hsa-miR-3689c	CPSF2
hsa-miR-3689c	CPSF2
hsa-miR-3689c	ZNF280C
hsa-miR-3689c	CDKAL1
hsa-miR-3689c	ASXL2
hsa-miR-3689c	DISC1
hsa-miR-3689c	PCDHB11
hsa-miR-3689c	RHOF
hsa-miR-3689c	ERCC6L2
hsa-miR-3689c	TMEM63C
hsa-miR-3689c	NAV1
hsa-miR-3689c	LRRC47
hsa-miR-3689c	ZNF490
hsa-miR-3689c	ZNF250
hsa-miR-3689c	ZNF500
hsa-miR-3689c	ZNF70
hsa-miR-3689c	ZNF70
hsa-miR-3689c	CLSPN
hsa-miR-3689c	CLSPN
hsa-miR-3689c	C17orf75
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	CLEC7A
hsa-miR-3689c	CLEC7A
hsa-miR-3689c	KLC2
hsa-miR-3689c	ZNF329
hsa-miR-3689c	NOL9
hsa-miR-3689c	TRIB1
hsa-miR-3689c	GLUL
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	PDE7A
hsa-miR-3689c	PIGR
hsa-miR-3689c	PLAGL2
hsa-miR-3689c	RAB5B
hsa-miR-3689c	RBMS2
hsa-miR-3689c	CCL22
hsa-miR-3689c	CCL22
hsa-miR-3689c	GCFC2
hsa-miR-3689c	TNNI1
hsa-miR-3689c	F2RL2
hsa-miR-3689c	S1PR2
hsa-miR-3689c	S1PR2
hsa-miR-3689c	S1PR2
hsa-miR-3689c	PHC2
hsa-miR-3689c	GNG4
hsa-miR-3689c	GNG4
hsa-miR-3689c	RBM8A
hsa-miR-3689c	RBM8A
hsa-miR-3689c	EVI5
hsa-miR-3689c	GOLGA3
hsa-miR-3689c	GOLGA3
hsa-miR-3689c	STK4
hsa-miR-3689c	TYRO3
hsa-miR-3689c	TYRO3
hsa-miR-3689c	KIF1C
hsa-miR-3689c	MSMO1
hsa-miR-3689c	TMED10
hsa-miR-3689c	RPH3AL
hsa-miR-3689c	PNMA2
hsa-miR-3689c	ATP1B4
hsa-miR-3689c	SF3B3
hsa-miR-3689c	SF3B3
hsa-miR-3689c	IKZF3
hsa-miR-3689c	EEF2K
hsa-miR-3689c	EEF2K
hsa-miR-3689c	CRIPT
hsa-miR-3689c	TYRO3
hsa-miR-3689c	TYRO3
hsa-miR-3689c	SNX27
hsa-miR-3689c	FNIP1
hsa-miR-3689c	FNIP1
hsa-miR-3689c	EVI5
hsa-miR-3689c	STK4
hsa-miR-3689c	STK4
hsa-miR-3689c	OSBPL2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	SLC19A3
hsa-miR-3689c	SLC19A3
hsa-miR-3689c	CYP20A1
hsa-miR-3689c	CYP20A1
hsa-miR-3689c	ZSCAN29
hsa-miR-3689c	ERCC6L2
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	SLC11A2
hsa-miR-3689c	PHC2
hsa-miR-3689c	PHC2
hsa-miR-3689c	NAV1
hsa-miR-3689c	GOLGA3
hsa-miR-3689c	CAMLG
hsa-miR-3689c	CDKN1A
hsa-miR-3689c	SLC5A5
hsa-miR-3689c	CYP51A1
hsa-miR-3689c	GGCX
hsa-miR-3689c	TIMM50
hsa-miR-3689c	FNIP1
hsa-miR-3689c	FNIP1
hsa-miR-3689c	RNF187
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	FOXP4
hsa-miR-3689c	FOXP4
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	DISC1
hsa-miR-3689c	MSMO1
hsa-miR-3689c	GLUL
hsa-miR-3689c	FOXK1
hsa-miR-3689c	SUMF2
hsa-miR-3689c	CLCC1
hsa-miR-3689c	CLCC1
hsa-miR-3689c	UBXN2B
hsa-miR-3689c	FTO
hsa-miR-3689c	TMEM120B
hsa-miR-3689c	TMEM120B
hsa-miR-3689c	GNG4
hsa-miR-3689c	GNG4
hsa-miR-3689c	GNG4
hsa-miR-3689c	FBXO45
hsa-miR-3689c	ZNF250
hsa-miR-3689c	TRAPPC2
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	FAM71F2
hsa-miR-3689c	RNF24
hsa-miR-3689c	RNF24
hsa-miR-3689c	KLC2
hsa-miR-3689c	KLC2
hsa-miR-3689c	TVP23C
hsa-miR-3689c	TVP23C
hsa-miR-3689c	GGCX
hsa-miR-3689c	DUSP19
hsa-miR-3689c	DUSP19
hsa-miR-3689c	ATP1B4
hsa-miR-3689c	TCTN2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	MDM2
hsa-miR-3689c	CYP51A1
hsa-miR-3689c	ZNF674
hsa-miR-3689c	TRAF3IP2
hsa-miR-3689c	TRAF3IP2
hsa-miR-3689c	TRAF3IP2
hsa-miR-3689c	DISC1
hsa-miR-3689c	NAV1
hsa-miR-3689c	PGAM5
hsa-miR-3689c	ZNF548
hsa-miR-3689c	ZNF548
hsa-miR-3689c	SLC11A2
hsa-miR-3689c	SLC11A2
hsa-miR-3689c	BAK1
hsa-miR-3689c	RPH3AL
hsa-miR-3689c	RPH3AL
hsa-miR-3689c	RPH3AL
hsa-miR-3689c	ZNF674
hsa-miR-3689c	CLSPN
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	TOR1AIP2
hsa-miR-3689c	ZNF587
hsa-miR-3689c	ZNF587
hsa-miR-3689c	ZNF587
hsa-miR-3689c	CDKN1A
hsa-miR-3689c	CDKN1A
hsa-miR-3689c	PDE7A
hsa-miR-3689c	RAB5B
hsa-miR-3689c	RAB5B
hsa-miR-3689c	KDM2A
hsa-miR-3689e	HPS3
hsa-miR-3689e	HPS3
hsa-miR-3689e	HPS3
hsa-miR-3689e	HPS3
hsa-miR-3689e	FAM126B
hsa-miR-3689e	SLC39A7
hsa-miR-3689e	FAM126B
hsa-miR-3689e	SLC39A7
hsa-miR-3689f	MDM4
hsa-miR-3689f	MDM4
hsa-miR-3689f	MDM4
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	FAM76A
hsa-miR-3689f	MDM4
hsa-miR-3689f	SIGMAR1
hsa-miR-3689f	FAM76A
hsa-miR-3689f	FAM76A
hsa-miR-3689f	FAM76A
hsa-miR-3689f	FAM76A
hsa-miR-3689f	MDM4
hsa-miR-3689f	MDM4
hsa-miR-3714	BTRC
hsa-miR-3714	LYSMD3
hsa-miR-3714	IFNAR2
hsa-miR-3714	IFNAR2
hsa-miR-3714	PARP16
hsa-miR-3714	PARP16
hsa-miR-3714	PARP16
hsa-miR-3714	PARP16
hsa-miR-3714	BTRC
hsa-miR-3714	VANGL1
hsa-miR-3714	TOR1AIP2
hsa-miR-3714	WDR81
hsa-miR-3714	GXYLT1
hsa-miR-3714	RNF41
hsa-miR-3714	LYSMD3
hsa-miR-3714	RBPJ
hsa-miR-3714	RBPJ
hsa-miR-3714	MARVELD2
hsa-miR-3714	WDR81
hsa-miR-3714	RNF24
hsa-miR-3714	RBFOX2
hsa-miR-3714	RBFOX2
hsa-miR-3714	EPM2AIP1
hsa-miR-3714	RBPJ
hsa-miR-3714	PARP16
hsa-miR-3714	CFL2
hsa-miR-3714	SLC16A1
hsa-miR-3714	BTRC
hsa-miR-3714	ARHGAP1
hsa-miR-3714	MRPL49
hsa-miR-3714	RBPJ
hsa-miR-3714	PPP1R13L
hsa-miR-3714	GLO1
hsa-miR-3714	BTG2
hsa-miR-3714	RNF24
hsa-miR-3714	RBPJ
hsa-miR-3714	RBPJ
hsa-miR-3714	RBPJ
hsa-miR-3714	IFNAR2
hsa-miR-3714	RBFOX2
hsa-miR-3714	RBFOX2
hsa-miR-3714	GXYLT1
hsa-miR-3714	SNX18
hsa-miR-3714	SNX18
hsa-miR-3714	RNF24
hsa-miR-3714	RNF24
hsa-miR-3714	PPP1R13L
hsa-miR-3714	SNX18
hsa-miR-3714	WDR81
hsa-miR-3714	WDR81
hsa-miR-3714	WDR81
hsa-miR-3714	SLC16A1
hsa-miR-3714	RNF41
hsa-miR-378b	CACNG8
hsa-miR-378b	CACNG8
hsa-miR-378b	CACNG8
hsa-miR-378c	ARL8B
hsa-miR-378c	RCC2
hsa-miR-378e	ARL8B
hsa-miR-378f	CACNG8
hsa-miR-378f	YY1
hsa-miR-378g	MRI1
hsa-miR-378g	FBXL20
hsa-miR-378g	FBXL20
hsa-miR-378g	AAK1
hsa-miR-378g	AAK1
hsa-miR-378g	PRKAR2A
hsa-miR-378g	LRRC32
hsa-miR-378g	FBXL20
hsa-miR-378g	FBXL20
hsa-miR-378g	AAK1
hsa-miR-378g	AAK1
hsa-miR-378g	AAK1
hsa-miR-378g	ITPKB
hsa-miR-378g	MRI1
hsa-miR-378g	MRI1
hsa-miR-378g	FBXL20
hsa-miR-378i	REST
hsa-miR-378i	CELF4
hsa-miR-378i	REST
hsa-miR-378i	CELF4
hsa-miR-378i	REST
hsa-miR-378i	CELF4
hsa-miR-378i	CELF4
hsa-miR-378i	CELF4
hsa-miR-378j	ZNF621
hsa-miR-378j	ZNF621
hsa-miR-3907	ZNF74
hsa-miR-3907	FMN1
hsa-miR-3907	NDUFB11
hsa-miR-3907	SLC30A5
hsa-miR-3907	NDUFB11
hsa-miR-3907	SLC30A5
hsa-miR-3908	SETBP1
hsa-miR-3908	SETBP1
hsa-miR-3908	CBX5
hsa-miR-3908	CBX5
hsa-miR-3908	SETBP1
hsa-miR-3908	SETBP1
hsa-miR-3908	CBX5
hsa-miR-3908	CBX5
hsa-miR-3908	CBX5
hsa-miR-3909	LCOR
hsa-miR-3909	DLGAP4
hsa-miR-3909	DLGAP4
hsa-miR-3909	SAMD4A
hsa-miR-3909	CDS2
hsa-miR-3909	LCOR
hsa-miR-3909	DLGAP4
hsa-miR-3909	C11orf49
hsa-miR-3909	C11orf49
hsa-miR-3909	DLGAP4
hsa-miR-3909	SLC1A5
hsa-miR-3909	SLC1A5
hsa-miR-3909	SAMD4A
hsa-miR-3909	LCOR
hsa-miR-3909	LCOR
hsa-miR-3911	POU2F1
hsa-miR-3911	TMEM184B
hsa-miR-3911	SERTAD2
hsa-miR-3911	PAIP2
hsa-miR-3911	PDP2
hsa-miR-3911	POU2F1
hsa-miR-3911	EFNB1
hsa-miR-3911	LPP
hsa-miR-3911	POU2F1
hsa-miR-3911	LPP
hsa-miR-3911	PAIP2
hsa-miR-3911	TMEM184B
hsa-miR-3911	POU2F1
hsa-miR-3911	POU2F1
hsa-miR-3915	RPL13A
hsa-miR-3915	SH3TC2
hsa-miR-3915	GRIN2A
hsa-miR-3915	GRIN2A
hsa-miR-3915	GRIN2A
hsa-miR-3916	SON
hsa-miR-3916	TRIM67
hsa-miR-3916	BAHD1
hsa-miR-3916	HIF3A
hsa-miR-3916	HIF3A
hsa-miR-3916	TUBB
hsa-miR-3916	ACACA
hsa-miR-3916	ACACA
hsa-miR-3916	ACACA
hsa-miR-3916	ACACA
hsa-miR-3916	BAHD1
hsa-miR-3916	TRIM67
hsa-miR-3916	BAHD1
hsa-miR-3916	BCL7A
hsa-miR-3916	HIF3A
hsa-miR-3916	CCND2
hsa-miR-3916	TRIM67
hsa-miR-3916	BCL7A
hsa-miR-3916	TTC14
hsa-miR-3916	GAP43
hsa-miR-3918	BTBD9
hsa-miR-3918	BTBD9
hsa-miR-3918	BTBD9
hsa-miR-3918	BTBD9
hsa-miR-3918	NFIC
hsa-miR-3918	CSDC2
hsa-miR-3918	ERCC1
hsa-miR-3918	NFIC
hsa-miR-3918	ATG7
hsa-miR-3918	NFIC
hsa-miR-3918	NFIC
hsa-miR-3918	NFIC
hsa-miR-3919	MAP3K9
hsa-miR-3919	MAP3K9
hsa-miR-3919	MAP3K9
hsa-miR-3919	MAP3K9
hsa-miR-3919	FAM126B
hsa-miR-3919	CREB3L2
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	MAP3K9
hsa-miR-3919	G3BP2
hsa-miR-3919	CCDC174
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	CCDC174
hsa-miR-3919	MTUS1
hsa-miR-3919	CELF1
hsa-miR-3919	G3BP2
hsa-miR-3919	G3BP2
hsa-miR-3919	DNAAF11
hsa-miR-3919	FAM126B
hsa-miR-3919	MTUS1
hsa-miR-3919	CTSV
hsa-miR-3919	MTUS1
hsa-miR-3919	MTUS1
hsa-miR-3919	MTUS1
hsa-miR-3919	MTUS1
hsa-miR-3919	MTUS1
hsa-miR-3919	CELF1
hsa-miR-3919	CTSV
hsa-miR-3921	ADPRH
hsa-miR-3921	NUFIP2
hsa-miR-3921	P2RX7
hsa-miR-3921	ZNF544
hsa-miR-3921	ZNF544
hsa-miR-3921	ADPRH
hsa-miR-3923	RAB10
